topic,term,beta,decade,topic_name
2,research,0.011700487,d2_1980-1989,Research and theory
2,language,0.008262656,d2_1980-1989,Research and theory
2,literacy,0.007117606,d2_1980-1989,Research and theory
2,children,0.006852335,d2_1980-1989,Research and theory
2,social,0.006447131,d2_1980-1989,Research and theory
2,school,0.006176879,d2_1980-1989,Research and theory
2,classroom,0.006144794,d2_1980-1989,Research and theory
2,teachers,0.00603567,d2_1980-1989,Research and theory
2,learning,0.005879068,d2_1980-1989,Research and theory
2,teacher,0.005252792,d2_1980-1989,Research and theory
2,education,0.004472027,d2_1980-1989,Research and theory
2,instruction,0.004120636,d2_1980-1989,Research and theory
2,teaching,0.004090491,d2_1980-1989,Research and theory
2,process,0.004080191,d2_1980-1989,Research and theory
2,students,0.004014099,d2_1980-1989,Research and theory
2,knowledge,0.003819925,d2_1980-1989,Research and theory
2,writing,0.003735142,d2_1980-1989,Research and theory
2,events,0.003619347,d2_1980-1989,Research and theory
2,educational,0.003438882,d2_1980-1989,Research and theory
2,data,0.003187315,d2_1980-1989,Research and theory
2,own,0.002900739,d2_1980-1989,Research and theory
2,university,0.00288636,d2_1980-1989,Research and theory
2,study,0.002862327,d2_1980-1989,Research and theory
2,interaction,0.002859219,d2_1980-1989,Research and theory
2,context,0.002854767,d2_1980-1989,Research and theory
2,studies,0.002817919,d2_1980-1989,Research and theory
2,researchers,0.002705097,d2_1980-1989,Research and theory
2,cultural,0.002692469,d2_1980-1989,Research and theory
2,program,0.002673861,d2_1980-1989,Research and theory
3,reading,0.023556182,d2_1980-1989,Reading strategies
3,students,0.014161828,d2_1980-1989,Reading strategies
3,comprehension,0.011868319,d2_1980-1989,Reading strategies
3,strategies,0.01172813,d2_1980-1989,Reading strategies
3,strategy,0.010535637,d2_1980-1989,Reading strategies
3,readers,0.009253077,d2_1980-1989,Reading strategies
3,training,0.009124719,d2_1980-1989,Reading strategies
3,research,0.008780079,d2_1980-1989,Reading strategies
3,study,0.008427091,d2_1980-1989,Reading strategies
3,questions,0.006912776,d2_1980-1989,Reading strategies
3,self,0.00684672,d2_1980-1989,Reading strategies
3,children,0.00684219,d2_1980-1989,Reading strategies
3,subjects,0.006689049,d2_1980-1989,Reading strategies
3,learning,0.00663703,d2_1980-1989,Reading strategies
3,task,0.006419116,d2_1980-1989,Reading strategies
3,performance,0.005895385,d2_1980-1989,Reading strategies
3,text,0.005755855,d2_1980-1989,Reading strategies
3,ability,0.00553556,d2_1980-1989,Reading strategies
3,test,0.004967474,d2_1980-1989,Reading strategies
3,monitoring,0.004786426,d2_1980-1989,Reading strategies
3,instruction,0.004582449,d2_1980-1989,Reading strategies
3,metacognitive,0.004568014,d2_1980-1989,Reading strategies
3,control,0.004365552,d2_1980-1989,Reading strategies
3,awareness,0.004301796,d2_1980-1989,Reading strategies
3,brown,0.004137055,d2_1980-1989,Reading strategies
3,question,0.00393515,d2_1980-1989,Reading strategies
3,read,0.003889875,d2_1980-1989,Reading strategies
3,verbal,0.003846941,d2_1980-1989,Reading strategies
3,measures,0.003823545,d2_1980-1989,Reading strategies
3,information,0.003816531,d2_1980-1989,Reading strategies
4,words,0.039145567,d2_1980-1989,Vocabulary 
4,word,0.034010019,d2_1980-1989,Vocabulary 
4,reading,0.011160432,d2_1980-1989,Vocabulary 
4,letter,0.009411608,d2_1980-1989,Vocabulary 
4,vocabulary,0.008656005,d2_1980-1989,Vocabulary 
4,frequency,0.00806367,d2_1980-1989,Vocabulary 
4,children,0.007483787,d2_1980-1989,Vocabulary 
4,context,0.006698774,d2_1980-1989,Vocabulary 
4,subjects,0.006139174,d2_1980-1989,Vocabulary 
4,learning,0.005902025,d2_1980-1989,Vocabulary 
4,readers,0.005417369,d2_1980-1989,Vocabulary 
4,recognition,0.005350057,d2_1980-1989,Vocabulary 
4,letters,0.005257197,d2_1980-1989,Vocabulary 
4,orthographic,0.004990277,d2_1980-1989,Vocabulary 
4,sound,0.004736031,d2_1980-1989,Vocabulary 
4,ability,0.004630083,d2_1980-1989,Vocabulary 
4,instruction,0.004560207,d2_1980-1989,Vocabulary 
4,knowledge,0.004524842,d2_1980-1989,Vocabulary 
4,read,0.004356904,d2_1980-1989,Vocabulary 
4,study,0.004316869,d2_1980-1989,Vocabulary 
4,spelling,0.004242771,d2_1980-1989,Vocabulary 
4,task,0.004131421,d2_1980-1989,Vocabulary 
4,test,0.003773742,d2_1980-1989,Vocabulary 
4,grade,0.003699615,d2_1980-1989,Vocabulary 
4,experimental,0.00355695,d2_1980-1989,Vocabulary 
4,meaning,0.003392927,d2_1980-1989,Vocabulary 
4,taught,0.00332989,d2_1980-1989,Vocabulary 
4,structure,0.003221787,d2_1980-1989,Vocabulary 
4,information,0.003199888,d2_1980-1989,Vocabulary 
4,time,0.003006353,d2_1980-1989,Vocabulary 
5,text,0.021114909,d2_1980-1989,Memory testing
5,recall,0.019659624,d2_1980-1989,Memory testing
5,passage,0.013163974,d2_1980-1989,Memory testing
5,readers,0.011836026,d2_1980-1989,Memory testing
5,reading,0.011764293,d2_1980-1989,Memory testing
5,comprehension,0.011322827,d2_1980-1989,Memory testing
5,subjects,0.011307389,d2_1980-1989,Memory testing
5,questions,0.010714681,d2_1980-1989,Memory testing
5,information,0.009914521,d2_1980-1989,Memory testing
5,knowledge,0.009618879,d2_1980-1989,Memory testing
5,structure,0.007817989,d2_1980-1989,Memory testing
5,level,0.006302491,d2_1980-1989,Memory testing
5,passages,0.006127135,d2_1980-1989,Memory testing
5,memory,0.005865034,d2_1980-1989,Memory testing
5,study,0.00581549,d2_1980-1989,Memory testing
5,prior,0.005246478,d2_1980-1989,Memory testing
5,results,0.005074465,d2_1980-1989,Memory testing
5,importance,0.005032515,d2_1980-1989,Memory testing
5,test,0.005010434,d2_1980-1989,Memory testing
5,recalled,0.004637035,d2_1980-1989,Memory testing
5,condition,0.004618349,d2_1980-1989,Memory testing
5,effect,0.004547116,d2_1980-1989,Memory testing
5,significant,0.004442858,d2_1980-1989,Memory testing
5,processing,0.004413577,d2_1980-1989,Memory testing
5,effects,0.004334225,d2_1980-1989,Memory testing
5,idea,0.004288175,d2_1980-1989,Memory testing
5,prose,0.004242587,d2_1980-1989,Memory testing
5,question,0.004213509,d2_1980-1989,Memory testing
5,analysis,0.004065848,d2_1980-1989,Memory testing
5,poor,0.004038227,d2_1980-1989,Memory testing
6,students,0.021095891,d2_1980-1989,Texts
6,text,0.01937272,d2_1980-1989,Texts
6,main,0.013878312,d2_1980-1989,Texts
6,reading,0.012619519,d2_1980-1989,Texts
6,idea,0.010240751,d2_1980-1989,Texts
6,ideas,0.009682842,d2_1980-1989,Texts
6,study,0.008744695,d2_1980-1989,Texts
6,passage,0.007720934,d2_1980-1989,Texts
6,information,0.007707736,d2_1980-1989,Texts
6,comprehension,0.006442388,d2_1980-1989,Texts
6,topic,0.006148092,d2_1980-1989,Texts
6,passages,0.006028005,d2_1980-1989,Texts
6,subjects,0.005530346,d2_1980-1989,Texts
6,test,0.005344179,d2_1980-1989,Texts
6,content,0.004809489,d2_1980-1989,Texts
6,research,0.004746922,d2_1980-1989,Texts
6,questions,0.004726587,d2_1980-1989,Texts
6,learning,0.004642389,d2_1980-1989,Texts
6,texts,0.004434241,d2_1980-1989,Texts
6,writing,0.00438575,d2_1980-1989,Texts
6,read,0.004306707,d2_1980-1989,Texts
6,studies,0.004095003,d2_1980-1989,Texts
6,paragraph,0.003829028,d2_1980-1989,Texts
6,sentence,0.003457841,d2_1980-1989,Texts
6,structure,0.003453944,d2_1980-1989,Texts
6,instruction,0.00344687,d2_1980-1989,Texts
6,recall,0.00330636,d2_1980-1989,Texts
6,grade,0.003030215,d2_1980-1989,Texts
6,paragraphs,0.003000261,d2_1980-1989,Texts
6,knowledge,0.002928739,d2_1980-1989,Texts
7,reading,0.053221238,d2_1980-1989,"Testing, reading comprehension"
7,students,0.014626836,d2_1980-1989,"Testing, reading comprehension"
7,test,0.012610628,d2_1980-1989,"Testing, reading comprehension"
7,comprehension,0.010081069,d2_1980-1989,"Testing, reading comprehension"
7,grade,0.009370118,d2_1980-1989,"Testing, reading comprehension"
7,study,0.007670898,d2_1980-1989,"Testing, reading comprehension"
7,tests,0.006720425,d2_1980-1989,"Testing, reading comprehension"
7,level,0.006674552,d2_1980-1989,"Testing, reading comprehension"
7,research,0.006580639,d2_1980-1989,"Testing, reading comprehension"
7,scores,0.005954484,d2_1980-1989,"Testing, reading comprehension"
7,achievement,0.005789126,d2_1980-1989,"Testing, reading comprehension"
7,ability,0.00572598,d2_1980-1989,"Testing, reading comprehension"
7,school,0.005391497,d2_1980-1989,"Testing, reading comprehension"
7,results,0.005145822,d2_1980-1989,"Testing, reading comprehension"
7,oral,0.004994121,d2_1980-1989,"Testing, reading comprehension"
7,read,0.004683432,d2_1980-1989,"Testing, reading comprehension"
7,instruction,0.004138415,d2_1980-1989,"Testing, reading comprehension"
7,model,0.003620456,d2_1980-1989,"Testing, reading comprehension"
7,imagery,0.003619054,d2_1980-1989,"Testing, reading comprehension"
7,development,0.003576286,d2_1980-1989,"Testing, reading comprehension"
7,significant,0.003475891,d2_1980-1989,"Testing, reading comprehension"
7,information,0.003460447,d2_1980-1989,"Testing, reading comprehension"
7,testing,0.003409305,d2_1980-1989,"Testing, reading comprehension"
7,differences,0.003374489,d2_1980-1989,"Testing, reading comprehension"
7,student,0.003363067,d2_1980-1989,"Testing, reading comprehension"
7,skills,0.003323419,d2_1980-1989,"Testing, reading comprehension"
7,university,0.003235711,d2_1980-1989,"Testing, reading comprehension"
7,knowledge,0.003130955,d2_1980-1989,"Testing, reading comprehension"
7,low,0.003129257,d2_1980-1989,"Testing, reading comprehension"
7,learning,0.003065694,d2_1980-1989,"Testing, reading comprehension"
8,teachers,0.030048553,d2_1980-1989,Classroom interaction
8,teacher,0.029202957,d2_1980-1989,Classroom interaction
8,reading,0.028455469,d2_1980-1989,Classroom interaction
8,students,0.022623547,d2_1980-1989,Classroom interaction
8,instruction,0.014329476,d2_1980-1989,Classroom interaction
8,student,0.01173909,d2_1980-1989,Classroom interaction
8,classroom,0.008933934,d2_1980-1989,Classroom interaction
8,instructional,0.008379731,d2_1980-1989,Classroom interaction
8,teaching,0.008372742,d2_1980-1989,Classroom interaction
8,questions,0.007746612,d2_1980-1989,Classroom interaction
8,study,0.007657198,d2_1980-1989,Classroom interaction
8,research,0.006896935,d2_1980-1989,Classroom interaction
8,time,0.006590617,d2_1980-1989,Classroom interaction
8,writing,0.005668884,d2_1980-1989,Classroom interaction
8,content,0.005438074,d2_1980-1989,Classroom interaction
8,lessons,0.005154761,d2_1980-1989,Classroom interaction
8,grade,0.005066843,d2_1980-1989,Classroom interaction
8,basal,0.004656765,d2_1980-1989,Classroom interaction
8,responses,0.00434053,d2_1980-1989,Classroom interaction
8,lesson,0.004322703,d2_1980-1989,Classroom interaction
8,comprehension,0.004249558,d2_1980-1989,Classroom interaction
8,based,0.003924478,d2_1980-1989,Classroom interaction
8,school,0.003668563,d2_1980-1989,Classroom interaction
8,materials,0.003586578,d2_1980-1989,Classroom interaction
8,class,0.003408627,d2_1980-1989,Classroom interaction
8,data,0.003357935,d2_1980-1989,Classroom interaction
8,question,0.003273929,d2_1980-1989,Classroom interaction
8,text,0.003249487,d2_1980-1989,Classroom interaction
8,response,0.003175006,d2_1980-1989,Classroom interaction
8,analysis,0.003173876,d2_1980-1989,Classroom interaction
9,children,0.032503532,d2_1980-1989,Children's literacy instruction
9,reading,0.02100895,d2_1980-1989,Children's literacy instruction
9,language,0.012452108,d2_1980-1989,Children's literacy instruction
9,print,0.012312236,d2_1980-1989,Children's literacy instruction
9,read,0.012120887,d2_1980-1989,Children's literacy instruction
9,child,0.011417935,d2_1980-1989,Children's literacy instruction
9,writing,0.01135268,d2_1980-1989,Children's literacy instruction
9,literacy,0.010786791,d2_1980-1989,Children's literacy instruction
9,written,0.008849016,d2_1980-1989,Children's literacy instruction
9,word,0.008679098,d2_1980-1989,Children's literacy instruction
9,words,0.007619843,d2_1980-1989,Children's literacy instruction
9,study,0.006911295,d2_1980-1989,Children's literacy instruction
9,subjects,0.005998259,d2_1980-1989,Children's literacy instruction
9,awareness,0.005980461,d2_1980-1989,Children's literacy instruction
9,knowledge,0.005545805,d2_1980-1989,Children's literacy instruction
9,research,0.005442022,d2_1980-1989,Children's literacy instruction
9,text,0.00514874,d2_1980-1989,Children's literacy instruction
9,development,0.005080839,d2_1980-1989,Children's literacy instruction
9,letter,0.004860966,d2_1980-1989,Children's literacy instruction
9,letters,0.004380093,d2_1980-1989,Children's literacy instruction
9,book,0.004175072,d2_1980-1989,Children's literacy instruction
9,responses,0.004098346,d2_1980-1989,Children's literacy instruction
9,books,0.003942451,d2_1980-1989,Children's literacy instruction
9,readers,0.00391834,d2_1980-1989,Children's literacy instruction
9,learning,0.003467412,d2_1980-1989,Children's literacy instruction
9,task,0.00336726,d2_1980-1989,Children's literacy instruction
9,tasks,0.003364508,d2_1980-1989,Children's literacy instruction
9,questions,0.003339284,d2_1980-1989,Children's literacy instruction
9,story,0.003143632,d2_1980-1989,Children's literacy instruction
9,school,0.003022581,d2_1980-1989,Children's literacy instruction
10,reading,0.015971123,d2_1980-1989,Study skills testing
10,knowledge,0.009974605,d2_1980-1989,Study skills testing
10,research,0.009854546,d2_1980-1989,Study skills testing
10,vocabulary,0.008403164,d2_1980-1989,Study skills testing
10,literacy,0.007981956,d2_1980-1989,Study skills testing
10,students,0.007750864,d2_1980-1989,Study skills testing
10,study,0.006915201,d2_1980-1989,Study skills testing
10,comprehension,0.005459371,d2_1980-1989,Study skills testing
10,prior,0.005095933,d2_1980-1989,Study skills testing
10,learning,0.004910964,d2_1980-1989,Study skills testing
10,children,0.004902193,d2_1980-1989,Study skills testing
10,information,0.004327284,d2_1980-1989,Study skills testing
10,instruction,0.004004823,d2_1980-1989,Study skills testing
10,education,0.003831043,d2_1980-1989,Study skills testing
10,adult,0.003826034,d2_1980-1989,Study skills testing
10,design,0.003635586,d2_1980-1989,Study skills testing
10,level,0.003586971,d2_1980-1989,Study skills testing
10,studies,0.003348123,d2_1980-1989,Study skills testing
10,factors,0.003156142,d2_1980-1989,Study skills testing
10,school,0.003094375,d2_1980-1989,Study skills testing
10,educational,0.003088884,d2_1980-1989,Study skills testing
10,analysis,0.003009897,d2_1980-1989,Study skills testing
10,read,0.002984581,d2_1980-1989,Study skills testing
10,questions,0.002753383,d2_1980-1989,Study skills testing
10,effects,0.002629699,d2_1980-1989,Study skills testing
10,national,0.002548226,d2_1980-1989,Study skills testing
10,test,0.002480575,d2_1980-1989,Study skills testing
10,university,0.002338024,d2_1980-1989,Study skills testing
10,advance,0.00231589,d2_1980-1989,Study skills testing
10,social,0.002274904,d2_1980-1989,Study skills testing
11,reading,0.027321002,d2_1980-1989,Readers' characterization based on measures
11,readers,0.021459039,d2_1980-1989,Readers' characterization based on measures
11,word,0.014761787,d2_1980-1989,Readers' characterization based on measures
11,grade,0.013145294,d2_1980-1989,Readers' characterization based on measures
11,level,0.009716214,d2_1980-1989,Readers' characterization based on measures
11,words,0.009406111,d2_1980-1989,Readers' characterization based on measures
11,poor,0.009277405,d2_1980-1989,Readers' characterization based on measures
11,context,0.006333058,d2_1980-1989,Readers' characterization based on measures
11,comprehension,0.006310573,d2_1980-1989,Readers' characterization based on measures
11,children,0.005871286,d2_1980-1989,Readers' characterization based on measures
11,sentence,0.005547991,d2_1980-1989,Readers' characterization based on measures
11,differences,0.00553512,d2_1980-1989,Readers' characterization based on measures
11,ability,0.005399931,d2_1980-1989,Readers' characterization based on measures
11,errors,0.005243613,d2_1980-1989,Readers' characterization based on measures
11,difficulty,0.005008333,d2_1980-1989,Readers' characterization based on measures
11,passage,0.004753308,d2_1980-1989,Readers' characterization based on measures
11,recognition,0.004734475,d2_1980-1989,Readers' characterization based on measures
11,read,0.004718121,d2_1980-1989,Readers' characterization based on measures
11,mean,0.004704225,d2_1980-1989,Readers' characterization based on measures
11,subjects,0.004510983,d2_1980-1989,Readers' characterization based on measures
11,rate,0.004466422,d2_1980-1989,Readers' characterization based on measures
11,condition,0.004437455,d2_1980-1989,Readers' characterization based on measures
11,task,0.004325262,d2_1980-1989,Readers' characterization based on measures
11,study,0.004073184,d2_1980-1989,Readers' characterization based on measures
11,scores,0.00404578,d2_1980-1989,Readers' characterization based on measures
11,results,0.004008366,d2_1980-1989,Readers' characterization based on measures
11,data,0.003914872,d2_1980-1989,Readers' characterization based on measures
11,test,0.003825627,d2_1980-1989,Readers' characterization based on measures
11,error,0.003782673,d2_1980-1989,Readers' characterization based on measures
11,research,0.003731833,d2_1980-1989,Readers' characterization based on measures
12,story,0.037574713,d2_1980-1989,Story reading instruction
12,stories,0.017013845,d2_1980-1989,Story reading instruction
12,children,0.012137937,d2_1980-1989,Story reading instruction
12,text,0.011609436,d2_1980-1989,Story reading instruction
12,language,0.008112194,d2_1980-1989,Story reading instruction
12,writing,0.007228207,d2_1980-1989,Story reading instruction
12,comprehension,0.00608047,d2_1980-1989,Story reading instruction
12,structure,0.005964178,d2_1980-1989,Story reading instruction
12,reading,0.005744304,d2_1980-1989,Story reading instruction
12,study,0.005400599,d2_1980-1989,Story reading instruction
12,written,0.004815293,d2_1980-1989,Story reading instruction
12,subjects,0.004679526,d2_1980-1989,Story reading instruction
12,discourse,0.004475062,d2_1980-1989,Story reading instruction
12,analysis,0.004425325,d2_1980-1989,Story reading instruction
12,retelling,0.003980381,d2_1980-1989,Story reading instruction
12,reader,0.003701943,d2_1980-1989,Story reading instruction
12,read,0.003610272,d2_1980-1989,Story reading instruction
12,research,0.003533277,d2_1980-1989,Story reading instruction
12,readers,0.003530881,d2_1980-1989,Story reading instruction
12,grade,0.003145587,d2_1980-1989,Story reading instruction
12,level,0.002994767,d2_1980-1989,Story reading instruction
12,categories,0.002973412,d2_1980-1989,Story reading instruction
12,elements,0.002932703,d2_1980-1989,Story reading instruction
12,cohesive,0.002932233,d2_1980-1989,Story reading instruction
12,cohesion,0.002895477,d2_1980-1989,Story reading instruction
12,texts,0.002809398,d2_1980-1989,Story reading instruction
12,knowledge,0.002731046,d2_1980-1989,Story reading instruction
12,narrative,0.002720231,d2_1980-1989,Story reading instruction
12,original,0.002622182,d2_1980-1989,Story reading instruction
12,information,0.002575296,d2_1980-1989,Story reading instruction
