topic,term,beta,decade
2,questions,0.0029321244700856912,d5_2010-2019
2,journal,0.0029104682122246895,d5_2010-2019
2,using,0.0027705925319459427,d5_2010-2019
2,national,0.0027448728503296294,d5_2010-2019
2,review,0.0027365361161900245,d5_2010-2019
3,writing,0.03417511917505821,d5_2010-2019
3,children,0.023110096158290582,d5_2010-2019
3,language,0.00817551678966889,d5_2010-2019
3,text,0.007851761781215605,d5_2010-2019
3,research,0.005109274922689042,d5_2010-2019
3,write,0.004693883820494254,d5_2010-2019
3,written,0.0042300223090026845,d5_2010-2019
3,time,0.004224410473289202,d5_2010-2019
3,study,0.004120776135466213,d5_2010-2019
3,texts,0.0039058023399866507,d5_2010-2019
3,poetry,0.0037449427736904527,d5_2010-2019
3,genre,0.0035180063757158544,d5_2010-2019
3,social,0.003485749916657226,d5_2010-2019
3,writers,0.003352047756877097,d5_2010-2019
3,child,0.0032629958232215993,d5_2010-2019
3,talk,0.0032266190648427015,d5_2010-2019
3,analysis,0.003129902321812144,d5_2010-2019
3,learning,0.0031198792899354167,d5_2010-2019
3,books,0.0030767344440111176,d5_2010-2019
3,reading,0.0029694838633254903,d5_2010-2019
3,literacy,0.0029294048141037276,d5_2010-2019
3,school,0.002898677656962849,d5_2010-2019
3,picture,0.0028635705906858615,d5_2010-2019
3,story,0.0027855753785118475,d5_2010-2019
3,discourse,0.0026913323387933556,d5_2010-2019
3,poem,0.002570581640773399,d5_2010-2019
3,words,0.0025109502523989057,d5_2010-2019
3,classroom,0.002407898792450136,d5_2010-2019
3,data,0.0023552632406857077,d5_2010-2019
3,genres,0.0023321623099433956,d5_2010-2019
4,reading,0.029976794114955397,d5_2010-2019
4,teachers,0.015317508163143555,d5_2010-2019
4,literacy,0.014995737939378187,d5_2010-2019
4,school,0.012127690915677156,d5_2010-2019
4,research,0.010035966269112235,d5_2010-2019
4,teacher,0.008118429746026697,d5_2010-2019
4,dyslexia,0.006699286877150259,d5_2010-2019
4,education,0.0064246335039275715,d5_2010-2019
4,children,0.006252540658890085,d5_2010-2019
4,students,0.005956415584926567,d5_2010-2019
4,development,0.00585693463666876,d5_2010-2019
4,schools,0.0055926556272732925,d5_2010-2019
4,support,0.005343943738245803,d5_2010-2019
4,read,0.00520171258748782,d5_2010-2019
4,coaches,0.0047531313288826475,d5_2010-2019
4,study,0.004744515621940358,d5_2010-2019
4,professional,0.00465977544673879,d5_2010-2019
4,data,0.004390310758839515,d5_2010-2019
4,coaching,0.004329591268863271,d5_2010-2019
4,instruction,0.003881984295815671,d5_2010-2019
4,learning,0.003819265737314408,d5_2010-2019
4,program,0.0036577122867095155,d5_2010-2019
4,participants,0.0035257334240747494,d5_2010-2019
4,practices,0.0034477901613804,d5_2010-2019
4,teaching,0.0033576371886766985,d5_2010-2019
4,time,0.0031973579843855254,d5_2010-2019
4,coach,0.0030925022902554,d5_2010-2019
4,university,0.0030558778574317,d5_2010-2019
4,grade,0.003014587982584407,d5_2010-2019
4,based,0.0029060195810876694,d5_2010-2019
5,students,0.01497256940578154,d5_2010-2019
5,writing,0.009483127450826684,d5_2010-2019
5,learning,0.008624140888133203,d5_2010-2019
5,classroom,0.0071413342546969814,d5_2010-2019
5,social,0.006505344252185217,d5_2010-2019
5,teacher,0.006449497147600399,d5_2010-2019
5,teachers,0.006151341540469923,d5_2010-2019
5,literacy,0.005621385365793421,d5_2010-2019
5,school,0.005342990198471251,d5_2010-2019
5,research,0.0046492819345599614,d5_2010-2019
5,class,0.004179788656344538,d5_2010-2019
5,practice,0.004041979051583528,d5_2010-2019
5,teaching,0.0040400277357071895,d5_2010-2019
5,student,0.004008511288266199,d5_2010-2019
5,practices,0.0036579546837135156,d5_2010-2019
5,community,0.003585128211251831,d5_2010-2019
5,language,0.0035753273137755235,d5_2010-2019
5,time,0.0033702493820287746,d5_2010-2019
5,peer,0.0030248489976649182,d5_2010-2019
5,study,0.002985189355910852,d5_2010-2019
5,university,0.002642398940570805,d5_2010-2019
5,press,0.002559483403612877,d5_2010-2019
5,analysis,0.0025461722548465043,d5_2010-2019
5,children,0.0024893137301089984,d5_2010-2019
5,classrooms,0.002465792112250101,d5_2010-2019
5,activity,0.00245777331488991,d5_2010-2019
5,process,0.002440243212445651,d5_2010-2019
5,data,0.0023861005766387636,d5_2010-2019
5,cultural,0.002381319996845363,d5_2010-2019
5,people,0.0023513357269047104,d5_2010-2019
6,reading,0.02361755032647292,d5_2010-2019
6,vocabulary,0.013601642044144381,d5_2010-2019
6,children,0.012607959552859956,d5_2010-2019
6,word,0.012600751408261616,d5_2010-2019
6,words,0.011550269924997083,d5_2010-2019
6,students,0.009142742914273604,d5_2010-2019
6,grade,0.008004824690165188,d5_2010-2019
6,research,0.007631866983600805,d5_2010-2019
6,language,0.006316056125620986,d5_2010-2019
6,comprehension,0.006246878785482845,d5_2010-2019
6,instruction,0.0061726281802260575,d5_2010-2019
6,level,0.005870142197268092,d5_2010-2019
6,awareness,0.0058685084682149734,d5_2010-2019
6,development,0.005302531424410075,d5_2010-2019
6,study,0.005298483452232406,d5_2010-2019
6,literacy,0.0050974470602345515,d5_2010-2019
6,school,0.005056438762888977,d5_2010-2019
6,knowledge,0.004934134455649144,d5_2010-2019
6,skills,0.003907126555189412,d5_2010-2019
6,schools,0.003831685714611897,d5_2010-2019
6,learning,0.0036039259439771517,d5_2010-2019
6,phonological,0.003334969499861731,d5_2010-2019
6,test,0.0032826909409065072,d5_2010-2019
6,child,0.0031946760272550507,d5_2010-2019
6,english,0.0031080474573372758,d5_2010-2019
6,scores,0.003091640144091022,d5_2010-2019
6,results,0.0029854064157700142,d5_2010-2019
6,measures,0.0029138386827154265,d5_2010-2019
6,journal,0.0028596503488526994,d5_2010-2019
6,assessment,0.002756621956274145,d5_2010-2019
7,students,0.018178650235928843,d5_2010-2019
7,literacy,0.013161412922478752,d5_2010-2019
7,teachers,0.012754905361688568,d5_2010-2019
7,teacher,0.0092041442510835,d5_2010-2019
7,school,0.009027348517387106,d5_2010-2019
7,teaching,0.006793722457554656,d5_2010-2019
7,practices,0.005854787702333458,d5_2010-2019
7,research,0.005587524386498428,d5_2010-2019
7,education,0.005337431291260474,d5_2010-2019
7,reading,0.005212844562027066,d5_2010-2019
7,social,0.005158622450494435,d5_2010-2019
7,classroom,0.004893492182240775,d5_2010-2019
7,critical,0.0048624434896012945,d5_2010-2019
7,learning,0.0046418715864299815,d5_2010-2019
7,experiences,0.004442052902997099,d5_2010-2019
7,class,0.004264397982817534,d5_2010-2019
7,identities,0.0039892021703600376,d5_2010-2019
7,identity,0.0038786086637270308,d5_2010-2019
7,study,0.003793851094392404,d5_2010-2019
7,literature,0.003610468989985528,d5_2010-2019
7,student,0.003603054760670188,d5_2010-2019
7,language,0.003444958620351709,d5_2010-2019
7,data,0.003327303151182485,d5_2010-2019
7,writing,0.0032810075215722366,d5_2010-2019
7,analysis,0.003180153809492767,d5_2010-2019
7,own,0.002904337262085095,d5_2010-2019
7,read,0.002835434684710046,d5_2010-2019
7,cultural,0.0027656663121964436,d5_2010-2019
7,english,0.002744011697063872,d5_2010-2019
7,white,0.002718020440767439,d5_2010-2019
8,reading,0.029552785391162933,d5_2010-2019
8,text,0.019935035868581724,d5_2010-2019
8,students,0.018307145658302004,d5_2010-2019
8,comprehension,0.012388022308208369,d5_2010-2019
8,knowledge,0.011635236211772457,d5_2010-2019
8,texts,0.010379042669176965,d5_2010-2019
8,research,0.00844903615511661,d5_2010-2019
8,information,0.007344806213279809,d5_2010-2019
8,read,0.006890354939801513,d5_2010-2019
8,online,0.006758460327439358,d5_2010-2019
8,readers,0.006046776049877396,d5_2010-2019
8,study,0.004867420200143209,d5_2010-2019
8,strategies,0.0047026697285701075,d5_2010-2019
8,prior,0.004257327947444317,d5_2010-2019
8,meaning,0.003745381196590684,d5_2010-2019
8,learning,0.0033646814988202278,d5_2010-2019
8,questions,0.003318243177396215,d5_2010-2019
8,literacy,0.003095881526696981,d5_2010-2019
8,aloud,0.0030896660307543995,d5_2010-2019
8,analysis,0.003041992854476902,d5_2010-2019
8,understanding,0.003013787888275328,d5_2010-2019
8,task,0.0029408378461770086,d5_2010-2019
8,internet,0.002911126505385601,d5_2010-2019
8,thinking,0.0028160462835382667,d5_2010-2019
8,level,0.0028069220955254295,d5_2010-2019
8,time,0.0027884841580275723,d5_2010-2019
8,processes,0.0027835817804579004,d5_2010-2019
8,content,0.0026063017389470738,d5_2010-2019
8,video,0.0025781250658010136,d5_2010-2019
8,based,0.0025620342949364138,d5_2010-2019
9,language,0.031617679393022874,d5_2010-2019
9,english,0.02207244968257572,d5_2010-2019
9,students,0.01899420137597323,d5_2010-2019
9,spanish,0.012323925617488773,d5_2010-2019
9,literacy,0.010064833886864761,d5_2010-2019
9,bilingual,0.009283469140078878,d5_2010-2019
9,writing,0.007269674027707749,d5_2010-2019
9,children,0.006529734754513653,d5_2010-2019
9,research,0.005570410413970285,d5_2010-2019
9,languages,0.0055369305442405856,d5_2010-2019
9,classroom,0.005492563398783535,d5_2010-2019
9,school,0.005165397887699836,d5_2010-2019
9,learning,0.005147993881603955,d5_2010-2019
9,linguistic,0.005060562389018156,d5_2010-2019
9,teacher,0.0046800739294175315,d5_2010-2019
9,teachers,0.004599017895225536,d5_2010-2019
9,education,0.0044449109641877226,d5_2010-2019
9,study,0.004269221126439959,d5_2010-2019
9,student,0.004238591035887684,d5_2010-2019
9,practices,0.004128828277282429,d5_2010-2019
9,learners,0.0034104078467143755,d5_2010-2019
9,instruction,0.0034067496872410416,d5_2010-2019
9,reading,0.003333922076031925,d5_2010-2019
9,academic,0.003139931637432641,d5_2010-2019
9,critical,0.0030678949005616203,d5_2010-2019
9,code,0.002870832295447474,d5_2010-2019
9,social,0.0028166469565966863,d5_2010-2019
9,teaching,0.0028119783060478907,d5_2010-2019
9,journal,0.0027604821150948524,d5_2010-2019
9,class,0.002739282538002697,d5_2010-2019
10,literacy,0.013783833745164417,d5_2010-2019
10,digital,0.012261542981339033,d5_2010-2019
10,research,0.009200340744135605,d5_2010-2019
10,social,0.006661414937698813,d5_2010-2019
10,practices,0.006171107573937029,d5_2010-2019
10,literacies,0.005772673450154876,d5_2010-2019
10,data,0.004478787848651379,d5_2010-2019
10,multimodal,0.004346171389443773,d5_2010-2019
10,online,0.004124429102916506,d5_2010-2019
10,media,0.004121842737955345,d5_2010-2019
10,students,0.004067703761370461,d5_2010-2019
10,world,0.0038101403662872536,d5_2010-2019
10,writing,0.0037077719425999745,d5_2010-2019
10,analysis,0.0036009869658193234,d5_2010-2019
10,text,0.0035873728538131974,d5_2010-2019
10,space,0.0035808849309725,d5_2010-2019
10,practice,0.0034284725724107986,d5_2010-2019
10,spaces,0.0032303297375946135,d5_2010-2019
10,texts,0.0031062436413113754,d5_2010-2019
10,time,0.0030476315156412184,d5_2010-2019
10,participants,0.0030023357949831085,d5_2010-2019
10,video,0.002972540518871765,d5_2010-2019
10,study,0.002958743998807015,d5_2010-2019
10,technology,0.0029559282471068255,d5_2010-2019
10,school,0.0028239835598818505,d5_2010-2019
10,researchers,0.002811149705113029,d5_2010-2019
10,journal,0.0027193363018048664,d5_2010-2019
10,meaning,0.0026862629756030246,d5_2010-2019
10,learning,0.0026315867300259,d5_2010-2019
10,york,0.0024780670257416844,d5_2010-2019
11,literacy,0.011767468048015628,d5_2010-2019
11,research,0.010875768801573291,d5_2010-2019
11,education,0.009407030468942602,d5_2010-2019
11,black,0.005417191475427152,d5_2010-2019
11,critical,0.005139180722474543,d5_2010-2019
11,language,0.0046477248014767285,d5_2010-2019
11,students,0.004421626112556239,d5_2010-2019
11,social,0.0041316030186048895,d5_2010-2019
11,school,0.0038772014624131037,d5_2010-2019
11,people,0.003836921549428858,d5_2010-2019
11,community,0.0038217277953099945,d5_2010-2019
11,experiences,0.003811487026658076,d5_2010-2019
11,women,0.00352252134639825,d5_2010-2019
11,pts,0.003503115696002712,d5_2010-2019
11,children,0.003399089207155347,d5_2010-2019
11,university,0.003299857620567548,d5_2010-2019
11,practices,0.003288955407217721,d5_2010-2019
11,race,0.0031605648410382675,d5_2010-2019
11,american,0.00313953311256325,d5_2010-2019
11,cultural,0.0031192440586171864,d5_2010-2019
11,teachers,0.0028878580808169413,d5_2010-2019
11,identity,0.002852704729202054,d5_2010-2019
11,stories,0.002830473799565221,d5_2010-2019
11,youth,0.002805695167644902,d5_2010-2019
11,knowledge,0.002787966179662995,d5_2010-2019
11,racial,0.002703978945034767,d5_2010-2019
11,white,0.002660924194550197,d5_2010-2019
11,york,0.0026607467855797257,d5_2010-2019
11,educational,0.002642411052769268,d5_2010-2019
11,communities,0.0026174234633680165,d5_2010-2019
12,students,0.011062785059624679,d5_2010-2019
12,texts,0.008040620570951248,d5_2010-2019
12,literacy,0.0067391331238908486,d5_2010-2019
12,books,0.005532412543735308,d5_2010-2019
12,reading,0.005347042138223947,d5_2010-2019
12,visual,0.005316716984344339,d5_2010-2019
12,analysis,0.0048291751033336,d5_2010-2019
12,social,0.004404987111960248,d5_2010-2019
12,literature,0.004355269039760311,d5_2010-2019
12,book,0.004304482324798297,d5_2010-2019
12,multimodal,0.004260772037191294,d5_2010-2019
12,text,0.004194617250109172,d5_2010-2019
12,york,0.00398368363729075,d5_2010-2019
12,readers,0.003670859717910546,d5_2010-2019
12,research,0.0036586475421926,d5_2010-2019
12,study,0.0036370972338322398,d5_2010-2019
12,read,0.0035938370599050006,d5_2010-2019
12,story,0.003510992635498199,d5_2010-2019
12,children,0.003346046917823446,d5_2010-2019
12,youth,0.003314777729891941,d5_2010-2019
12,school,0.0032964975961263104,d5_2010-2019
12,teachers,0.003264440855223107,d5_2010-2019
12,identity,0.0032287976018119937,d5_2010-2019
12,culture,0.003177398033158909,d5_2010-2019
12,queer,0.0031581419339226677,d5_2010-2019
12,gender,0.0030756831576677964,d5_2010-2019
12,popular,0.0030359459792448874,d5_2010-2019
12,critical,0.003033319850433733,d5_2010-2019
12,characters,0.0029060111094646795,d5_2010-2019
12,people,0.002837392607860105,d5_2010-2019
