topic,term,beta,decade
3,programs,0.0038113639838123904,d1_1969-1979
3,teaching,0.0037406598367357453,d1_1969-1979
3,students,0.003647419905174985,d1_1969-1979
3,development,0.003602418649529109,d1_1969-1979
3,children,0.0033850436265151695,d1_1969-1979
3,teachers,0.0032252755577307202,d1_1969-1979
3,literature,0.0031063384194577755,d1_1969-1979
3,time,0.003025466241981509,d1_1969-1979
3,nrc,0.0029720316274475804,d1_1969-1979
3,college,0.002900019694833792,d1_1969-1979
3,student,0.0028750701992137605,d1_1969-1979
3,people,0.0027708109478773763,d1_1969-1979
3,basic,0.0026858940971803856,d1_1969-1979
3,training,0.0026193424521928606,d1_1969-1979
3,books,0.0025304193212055052,d1_1969-1979
3,behavior,0.0024492451070210522,d1_1969-1979
3,skills,0.0024168617070148813,d1_1969-1979
3,own,0.0023453210539633638,d1_1969-1979
3,literacy,0.002218845967992031,d1_1969-1979
4,reading,0.02660660927762141,d1_1969-1979
4,language,0.014378749161494972,d1_1969-1979
4,sentence,0.008384504308247227,d1_1969-1979
4,word,0.007913322026899608,d1_1969-1979
4,process,0.007179015366450282,d1_1969-1979
4,reader,0.007019698616150563,d1_1969-1979
4,meaning,0.006812781032377687,d1_1969-1979
4,words,0.006743870428263354,d1_1969-1979
4,theory,0.0060506479821370385,d1_1969-1979
4,models,0.006025426751349042,d1_1969-1979
4,research,0.005767632326060852,d1_1969-1979
4,model,0.0053882721037456695,d1_1969-1979
4,comprehension,0.004715981330154042,d1_1969-1979
4,structure,0.00450141976244462,d1_1969-1979
4,grammatical,0.004071394921326512,d1_1969-1979
4,linguistic,0.003974436791111258,d1_1969-1979
4,sentences,0.003953008535022145,d1_1969-1979
4,syntactic,0.003948527489186363,d1_1969-1979
4,analysis,0.003747001947314107,d1_1969-1979
4,speech,0.00373160734995207,d1_1969-1979
4,semantic,0.003377568093948214,d1_1969-1979
4,context,0.0032865954150527207,d1_1969-1979
4,information,0.003261002362054907,d1_1969-1979
4,miscues,0.003231117838956486,d1_1969-1979
4,text,0.0031191238255914716,d1_1969-1979
4,read,0.0028944373011619614,d1_1969-1979
4,processes,0.0026589062222251683,d1_1969-1979
4,oral,0.002636970238582115,d1_1969-1979
4,university,0.0026092516263095432,d1_1969-1979
4,english,0.0025234055290804126,d1_1969-1979
5,reading,0.030049475354037767,d1_1969-1979
5,study,0.009042526729112602,d1_1969-1979
5,research,0.00629165386694775,d1_1969-1979
5,children,0.005994192398137541,d1_1969-1979
5,grade,0.005917869213970386,d1_1969-1979
5,subjects,0.005744860108744169,d1_1969-1979
5,sex,0.00570253108070288,d1_1969-1979
5,level,0.004558721313238722,d1_1969-1979
5,studies,0.004451137565261826,d1_1969-1979
5,significant,0.004172187606974169,d1_1969-1979
5,data,0.0041432434747543795,d1_1969-1979
5,treatment,0.0037645385106756606,d1_1969-1979
5,series,0.0036010155866080633,d1_1969-1979
5,effects,0.0035852334214556965,d1_1969-1979
5,readers,0.0035125481898498675,d1_1969-1979
5,read,0.0034565186928628843,d1_1969-1979
5,control,0.0033717853969926896,d1_1969-1979
5,notes,0.0032612910972760326,d1_1969-1979
5,effect,0.00324023072253034,d1_1969-1979
5,journal,0.0032240233619817643,d1_1969-1979
5,achievement,0.003174998056417996,d1_1969-1979
5,analysis,0.0031242244449483383,d1_1969-1979
5,notetaking,0.003078991400178101,d1_1969-1979
5,instruction,0.0030058952447516293,d1_1969-1979
5,english,0.002987800928544925,d1_1969-1979
5,results,0.0029231473609742063,d1_1969-1979
5,students,0.002916780607035726,d1_1969-1979
5,list,0.0028823012173928844,d1_1969-1979
5,context,0.002861435321704814,d1_1969-1979
5,conditions,0.002859560692287101,d1_1969-1979
6,children,0.010848634806501545,d1_1969-1979
6,visual,0.010568109736934932,d1_1969-1979
6,words,0.010200376563452943,d1_1969-1979
6,letter,0.01014298297613104,d1_1969-1979
6,reading,0.010113078195249162,d1_1969-1979
6,learning,0.009793573292598286,d1_1969-1979
6,word,0.008423931084881929,d1_1969-1979
6,auditory,0.007489087954987916,d1_1969-1979
6,subjects,0.007434691890468211,d1_1969-1979
6,training,0.007412864392906084,d1_1969-1979
6,responses,0.006711935462563532,d1_1969-1979
6,grade,0.006689868759311857,d1_1969-1979
6,letters,0.0065830242067869615,d1_1969-1979
6,stimulus,0.006351793292678862,d1_1969-1979
6,test,0.00623964108583145,d1_1969-1979
6,significant,0.0057668544416803426,d1_1969-1979
6,study,0.005604241470108713,d1_1969-1979
6,response,0.005034413057315139,d1_1969-1979
6,differences,0.005001626271798662,d1_1969-1979
6,task,0.0049320236158958974,d1_1969-1979
6,child,0.004510268507892456,d1_1969-1979
6,stimuli,0.004250664778774647,d1_1969-1979
6,perceptual,0.004166501181477306,d1_1969-1979
6,journal,0.004131369096111798,d1_1969-1979
6,research,0.00410551195764813,d1_1969-1979
6,mean,0.004073505087650238,d1_1969-1979
6,treatment,0.00406335389690113,d1_1969-1979
6,table,0.004009659146957119,d1_1969-1979
6,results,0.003841854533738497,d1_1969-1979
6,analysis,0.003350968836538646,d1_1969-1979
7,word,0.02873752977919667,d1_1969-1979
7,words,0.027609629174434974,d1_1969-1979
7,reading,0.021197255596771034,d1_1969-1979
7,readers,0.014956503880807067,d1_1969-1979
7,children,0.011357407199748384,d1_1969-1979
7,grade,0.008125141384665776,d1_1969-1979
7,letter,0.00592162848419629,d1_1969-1979
7,poor,0.005875959222824188,d1_1969-1979
7,errors,0.005532558931820847,d1_1969-1979
7,letters,0.005494059049925096,d1_1969-1979
7,read,0.004985931219467684,d1_1969-1979
7,child,0.004776087265301517,d1_1969-1979
7,language,0.0046327516193603695,d1_1969-1979
7,recognition,0.00458686096035694,d1_1969-1979
7,study,0.004527939778395931,d1_1969-1979
7,test,0.004384089936116276,d1_1969-1979
7,task,0.004011518854006191,d1_1969-1979
7,learning,0.0035618921793420942,d1_1969-1979
7,level,0.003474942195830163,d1_1969-1979
7,subjects,0.0034573490117690464,d1_1969-1979
7,sound,0.0034501703190994767,d1_1969-1979
7,context,0.0033822526436276044,d1_1969-1979
7,vowel,0.0032940638915755194,d1_1969-1979
7,skills,0.0031414154547631046,d1_1969-1979
7,analysis,0.0030205973210714458,d1_1969-1979
7,sentence,0.0030194301052219813,d1_1969-1979
7,reader,0.0029734354570613076,d1_1969-1979
7,table,0.0028866251195144325,d1_1969-1979
7,decoding,0.0028456838478706,d1_1969-1979
7,significant,0.0028394760401802203,d1_1969-1979
8,language,0.0236086614010316,d1_1969-1979
8,children,0.01878906447765601,d1_1969-1979
8,reading,0.01844685188640882,d1_1969-1979
8,english,0.01051508868799012,d1_1969-1979
8,dialect,0.00698615789452483,d1_1969-1979
8,study,0.006167938187127398,d1_1969-1979
8,child,0.0060723425174744,d1_1969-1979
8,oral,0.005980612937564323,d1_1969-1979
8,words,0.005687735293636125,d1_1969-1979
8,responses,0.005462742664181743,d1_1969-1979
8,grade,0.0049063383634865764,d1_1969-1979
8,standard,0.004663908273557017,d1_1969-1979
8,sentences,0.004598924683346064,d1_1969-1979
8,school,0.004448684465919191,d1_1969-1979
8,word,0.004261443412919416,d1_1969-1979
8,black,0.00412887652983963,d1_1969-1979
8,research,0.004004710495845479,d1_1969-1979
8,subjects,0.0038025001055334256,d1_1969-1979
8,differences,0.0036699611299254187,d1_1969-1979
8,learning,0.0036455633809381167,d1_1969-1979
8,comprehension,0.003628948365391634,d1_1969-1979
8,paradigmatic,0.0035486906840158598,d1_1969-1979
8,vocabulary,0.0035331572485199107,d1_1969-1979
8,form,0.003530727607384529,d1_1969-1979
8,test,0.0034065464733179602,d1_1969-1979
8,sentence,0.0033638508935578677,d1_1969-1979
8,read,0.003352371175848094,d1_1969-1979
8,students,0.0032363024388473026,d1_1969-1979
8,university,0.003174290947145666,d1_1969-1979
8,written,0.0031741624634434576,d1_1969-1979
9,recall,0.01167896474398479,d1_1969-1979
9,passage,0.010943490251598426,d1_1969-1979
9,information,0.010328544772167568,d1_1969-1979
9,questions,0.010278401511917857,d1_1969-1979
9,text,0.00998856749651571,d1_1969-1979
9,learning,0.008194006201069573,d1_1969-1979
9,reading,0.0072955143951753424,d1_1969-1979
9,comprehension,0.0068539728975553094,d1_1969-1979
9,structure,0.00666235347463924,d1_1969-1979
9,sentence,0.00579667063854004,d1_1969-1979
9,prose,0.005556799785242842,d1_1969-1979
9,memory,0.005478154605129528,d1_1969-1979
9,subjects,0.005342718293729003,d1_1969-1979
9,research,0.0053401525907009525,d1_1969-1979
9,question,0.005250275705807223,d1_1969-1979
9,sentences,0.005228476958840647,d1_1969-1979
9,study,0.004869905189363153,d1_1969-1979
9,readers,0.0047933383694957294,d1_1969-1979
9,time,0.0047167980588629236,d1_1969-1979
9,journal,0.004620690289767843,d1_1969-1979
9,passages,0.004528486571088308,d1_1969-1979
9,content,0.004254815774515833,d1_1969-1979
9,psychology,0.0042449718980742774,d1_1969-1979
9,retention,0.004104862971015244,d1_1969-1979
9,educational,0.0038930561387479625,d1_1969-1979
9,effects,0.003854732309857784,d1_1969-1979
9,analysis,0.0037975074288524356,d1_1969-1979
9,effect,0.003726378526011235,d1_1969-1979
9,semantic,0.0034924299052622285,d1_1969-1979
9,material,0.0034319049146512965,d1_1969-1979
10,test,0.023511426619689607,d1_1969-1979
10,reading,0.02031276279413,d1_1969-1979
10,scores,0.016195756042846073,d1_1969-1979
10,cloze,0.014942968741407608,d1_1969-1979
10,comprehension,0.010772388245357903,d1_1969-1979
10,tests,0.009632983711924656,d1_1969-1979
10,grade,0.009625292664580577,d1_1969-1979
10,level,0.008049363827089097,d1_1969-1979
10,items,0.00789091835457717,d1_1969-1979
10,readability,0.007737918006746074,d1_1969-1979
10,passage,0.007666452422528282,d1_1969-1979
10,study,0.00715390569368487,d1_1969-1979
10,score,0.006628082551724362,d1_1969-1979
10,passages,0.006206823251687256,d1_1969-1979
10,subjects,0.005952983308126648,d1_1969-1979
10,table,0.005789751375051082,d1_1969-1979
10,students,0.005421608297092145,d1_1969-1979
10,mean,0.004770789687321193,d1_1969-1979
10,significant,0.0047694471539592425,d1_1969-1979
10,procedure,0.004587801924134731,d1_1969-1979
10,multiple,0.004502648666407545,d1_1969-1979
10,results,0.0044945324736729185,d1_1969-1979
10,gain,0.004481078239191118,d1_1969-1979
10,research,0.004313642430154888,d1_1969-1979
10,item,0.004312603909043171,d1_1969-1979
10,measure,0.004250417372542829,d1_1969-1979
10,word,0.004219708697299581,d1_1969-1979
10,choice,0.003952314714256375,d1_1969-1979
10,school,0.003945070457929036,d1_1969-1979
10,form,0.003943363526322064,d1_1969-1979
11,reading,0.05271127087261341,d1_1969-1979
11,students,0.024970475852536117,d1_1969-1979
11,skills,0.015317406319648693,d1_1969-1979
11,student,0.0140413741152982,d1_1969-1979
11,teachers,0.012243571939085849,d1_1969-1979
11,program,0.010690258346761789,d1_1969-1979
11,college,0.010112175042691096,d1_1969-1979
11,study,0.009555404073708003,d1_1969-1979
11,teacher,0.009422654351526135,d1_1969-1979
11,test,0.00824334826957819,d1_1969-1979
11,level,0.007266896208660126,d1_1969-1979
11,school,0.006998385435687191,d1_1969-1979
11,instruction,0.006832461875064033,d1_1969-1979
11,course,0.006083386648774404,d1_1969-1979
11,teaching,0.005886899827188929,d1_1969-1979
11,materials,0.005752847664992781,d1_1969-1979
11,content,0.005286483489217908,d1_1969-1979
11,programs,0.0047799241669497314,d1_1969-1979
11,tests,0.00457721122979878,d1_1969-1979
11,achievement,0.0039522307623192305,d1_1969-1979
11,education,0.003544936283125967,d1_1969-1979
11,courses,0.0035137596656469898,d1_1969-1979
11,time,0.0034633283541299882,d1_1969-1979
11,grade,0.003325557262092783,d1_1969-1979
11,university,0.0033197208603978606,d1_1969-1979
11,objectives,0.0033022256152461563,d1_1969-1979
11,vocabulary,0.0032982490720499416,d1_1969-1979
11,comprehension,0.0032275591789728973,d1_1969-1979
11,instructional,0.0031950927176964093,d1_1969-1979
11,improvement,0.003171751175965958,d1_1969-1979
12,reading,0.03254032025406946,d1_1969-1979
12,university,0.016250116320353655,d1_1969-1979
12,study,0.015542292038562243,d1_1969-1979
12,students,0.014954941619549295,d1_1969-1979
12,college,0.014538498795376638,d1_1969-1979
12,dissertation,0.011460151483107492,d1_1969-1979
12,journal,0.009535810498722645,d1_1969-1979
12,found,0.00853044026468135,d1_1969-1979
12,doctoral,0.006655732582987792,d1_1969-1979
12,test,0.0066214584425452385,d1_1969-1979
12,research,0.006004977786266268,d1_1969-1979
12,program,0.005726529451992974,d1_1969-1979
12,skills,0.005567402249191308,d1_1969-1979
12,significant,0.005206086098281632,d1_1969-1979
12,psychology,0.004957059686931949,d1_1969-1979
12,scores,0.004950834469138259,d1_1969-1979
12,abstracts,0.004940333581271502,d1_1969-1979
12,educational,0.004375105648828255,d1_1969-1979
12,comprehension,0.004338733496557363,d1_1969-1979
12,achievement,0.004305330892459362,d1_1969-1979
12,international,0.004256883719738561,d1_1969-1979
12,programs,0.0042477652079733865,d1_1969-1979
12,effects,0.0042339839824264616,d1_1969-1979
12,academic,0.004161144094924906,d1_1969-1979
12,microfilms,0.004111077058106281,d1_1969-1979
12,review,0.004033606669244658,d1_1969-1979
12,learning,0.0040298513892217695,d1_1969-1979
12,adult,0.003938845704822615,d1_1969-1979
12,studies,0.003851771933822389,d1_1969-1979
12,reported,0.003830184357021572,d1_1969-1979
