topic,term,beta,decade
2,study,0.003275416559362939,d6_2020-2022
2,social,0.0032673206813578315,d6_2020-2022
2,learning,0.0030352300578507948,d6_2020-2022
2,text,0.0029600540505218082,d6_2020-2022
2,time,0.00290856782924145,d6_2020-2022
2,analysis,0.002826154771082232,d6_2020-2022
2,english,0.0027820504371704868,d6_2020-2022
2,journal,0.0026491325914048806,d6_2020-2022
2,teachers,0.0026413622623501463,d6_2020-2022
2,girls,0.0025639986554396605,d6_2020-2022
2,practices,0.002523380726218155,d6_2020-2022
2,class,0.00249484586558965,d6_2020-2022
2,home,0.002392436266129001,d6_2020-2022
3,literacy,0.010482002157589404,d6_2020-2022
3,students,0.009904498008062708,d6_2020-2022
3,critical,0.00914889855313224,d6_2020-2022
3,research,0.007722528913759506,d6_2020-2022
3,civic,0.006906252001096707,d6_2020-2022
3,social,0.0057758978348062436,d6_2020-2022
3,digital,0.005410814160580228,d6_2020-2022
3,malcolm,0.00511792099794063,d6_2020-2022
3,writing,0.004873706830997136,d6_2020-2022
3,multimodal,0.0048094302222382755,d6_2020-2022
3,language,0.0047951249034907635,d6_2020-2022
3,learning,0.00457524977238805,d6_2020-2022
3,practices,0.004449474561558662,d6_2020-2022
3,study,0.004317117851784824,d6_2020-2022
3,texts,0.004119711950664976,d6_2020-2022
3,educators,0.004112172785706124,d6_2020-2022
3,education,0.00331069542540397,d6_2020-2022
3,analysis,0.0031657251608345023,d6_2020-2022
3,people,0.0030076728727943206,d6_2020-2022
3,literacies,0.0029663575663189234,d6_2020-2022
3,paula,0.002929073749638132,d6_2020-2022
3,composing,0.002870100358771668,d6_2020-2022
3,culture,0.0028558361879313402,d6_2020-2022
3,youth,0.002802390650338076,d6_2020-2022
3,teachers,0.0027725806180583447,d6_2020-2022
3,text,0.0026786969003378346,d6_2020-2022
3,english,0.002605313960991539,d6_2020-2022
3,data,0.002597367470775088,d6_2020-2022
3,becky,0.002559085486525948,d6_2020-2022
3,school,0.0025559918573285385,d6_2020-2022
4,reading,0.011238633504086073,d6_2020-2022
4,education,0.01098097095594468,d6_2020-2022
4,research,0.009565840287114904,d6_2020-2022
4,black,0.008820364170488766,d6_2020-2022
4,children,0.007131810156724187,d6_2020-2022
4,language,0.007077196600051123,d6_2020-2022
4,students,0.006811991898591317,d6_2020-2022
4,race,0.006618583419645975,d6_2020-2022
4,dyslexia,0.006178720266951635,d6_2020-2022
4,immigrant,0.0060801542409402685,d6_2020-2022
4,resources,0.005714124998508299,d6_2020-2022
4,teacher,0.005398839065119371,d6_2020-2022
4,youth,0.005350425330442647,d6_2020-2022
4,teachers,0.005275489612758164,d6_2020-2022
4,writing,0.005253003533142766,d6_2020-2022
4,literacy,0.004995371011658777,d6_2020-2022
4,school,0.004212034360417408,d6_2020-2022
4,student,0.004177569518095299,d6_2020-2022
4,ability,0.0040913582462578976,d6_2020-2022
4,achievement,0.00390793135605009,d6_2020-2022
4,english,0.0037231026515370637,d6_2020-2022
4,american,0.0034839674802857974,d6_2020-2022
4,dis,0.0034705169195777424,d6_2020-2022
4,literacies,0.003415954831556494,d6_2020-2022
4,special,0.0032421802981301585,d6_2020-2022
4,learning,0.0032075808632018483,d6_2020-2022
4,social,0.0031692723221855706,d6_2020-2022
4,educational,0.003131754523768216,d6_2020-2022
4,practices,0.0030286804228658796,d6_2020-2022
4,instruction,0.0030004181329276393,d6_2020-2022
5,students,0.015429179061728486,d6_2020-2022
5,writing,0.009102526887415386,d6_2020-2022
5,research,0.007896657539020559,d6_2020-2022
5,teacher,0.005955119109966257,d6_2020-2022
5,coaching,0.0052363651317313365,d6_2020-2022
5,literacy,0.005183577126398035,d6_2020-2022
5,student,0.0048466595089979945,d6_2020-2022
5,video,0.004826055691033436,d6_2020-2022
5,teachers,0.004704893870683266,d6_2020-2022
5,learning,0.004700421255196691,d6_2020-2022
5,studies,0.0045466490748258944,d6_2020-2022
5,school,0.004502013284702123,d6_2020-2022
5,futures,0.004376991067144666,d6_2020-2022
5,argument,0.004085199617017538,d6_2020-2022
5,arguments,0.0038846954737869095,d6_2020-2022
5,study,0.0036642406099936255,d6_2020-2022
5,youth,0.003564422133722202,d6_2020-2022
5,social,0.0034494623151159988,d6_2020-2022
5,knowledge,0.00341504125723926,d6_2020-2022
5,future,0.0033950574117077503,d6_2020-2022
5,analysis,0.003334669730759225,d6_2020-2022
5,evidence,0.0032628920502533313,d6_2020-2022
5,instructional,0.0032267366330529794,d6_2020-2022
5,based,0.003077195502881907,d6_2020-2022
5,change,0.0030243654935839365,d6_2020-2022
5,modes,0.0029085522681171097,d6_2020-2022
5,education,0.002824045063810959,d6_2020-2022
5,feedback,0.0027647802009752452,d6_2020-2022
5,narratives,0.0027496573917267534,d6_2020-2022
5,reading,0.00267559117783643,d6_2020-2022
6,literacy,0.015650114892378837,d6_2020-2022
6,research,0.007500008625713626,d6_2020-2022
6,reading,0.0070917825328377275,d6_2020-2022
6,literacies,0.00624657896223617,d6_2020-2022
6,ethics,0.006192881263539198,d6_2020-2022
6,students,0.0052309351858011765,d6_2020-2022
6,people,0.004751818059572054,d6_2020-2022
6,experiences,0.0044474311301582435,d6_2020-2022
6,social,0.00433854980998684,d6_2020-2022
6,practices,0.003885401155195058,d6_2020-2022
6,writing,0.003826869823475892,d6_2020-2022
6,world,0.0038026019337518585,d6_2020-2022
6,diana,0.003687025807882938,d6_2020-2022
6,studies,0.0034591373782767994,d6_2020-2022
6,questions,0.0034495653750532115,d6_2020-2022
6,learning,0.003235782713126574,d6_2020-2022
6,education,0.0032224148723379903,d6_2020-2022
6,theory,0.0031961096615102415,d6_2020-2022
6,text,0.0031646512706266015,d6_2020-2022
6,university,0.003089786988033466,d6_2020-2022
6,knowledge,0.003081856021071621,d6_2020-2022
6,press,0.002841933738215758,d6_2020-2022
6,sgq,0.002736464466637104,d6_2020-2022
6,critical,0.0026798770854544315,d6_2020-2022
6,ability,0.002606819550737031,d6_2020-2022
6,practice,0.0024894760069386415,d6_2020-2022
6,own,0.0024727921157484353,d6_2020-2022
6,school,0.0023985441297828744,d6_2020-2022
6,ethical,0.0023086332595444433,d6_2020-2022
6,life,0.0022565148441295656,d6_2020-2022
7,children,0.010533889532871973,d6_2020-2022
7,learning,0.0075040402425170126,d6_2020-2022
7,literacy,0.006942192111444668,d6_2020-2022
7,practices,0.00655268085163554,d6_2020-2022
7,students,0.005785063374057766,d6_2020-2022
7,rote,0.005747032098636292,d6_2020-2022
7,research,0.005594580634596887,d6_2020-2022
7,language,0.0051511359683261235,d6_2020-2022
7,social,0.0046063872319275665,d6_2020-2022
7,analysis,0.0045265841803383885,d6_2020-2022
7,sexual,0.004218428678974809,d6_2020-2022
7,assault,0.004035553588095393,d6_2020-2022
7,design,0.004028207770090165,d6_2020-2022
7,education,0.0037634040252637903,d6_2020-2022
7,english,0.003760846282094066,d6_2020-2022
7,modes,0.0037464511315712166,d6_2020-2022
7,study,0.003594778666488493,d6_2020-2022
7,school,0.003491635767389649,d6_2020-2022
7,music,0.0034591259037771225,d6_2020-2022
7,texts,0.003457277442439784,d6_2020-2022
7,ya,0.00316405366887408,d6_2020-2022
7,multimodal,0.002878685544541572,d6_2020-2022
7,understanding,0.0027911939788298396,d6_2020-2022
7,data,0.002600207047684319,d6_2020-2022
7,critical,0.0025537430116964245,d6_2020-2022
7,visual,0.0025191610290387465,d6_2020-2022
7,meaning,0.002502981682772295,d6_2020-2022
7,covers,0.0024734062196662527,d6_2020-2022
7,tommy,0.0024006589779110928,d6_2020-2022
7,text,0.0023379003019051315,d6_2020-2022
8,students,0.015356469741988848,d6_2020-2022
8,literacy,0.014759159502878372,d6_2020-2022
8,language,0.010677313894768546,d6_2020-2022
8,children,0.00930520781481033,d6_2020-2022
8,research,0.007489827779606512,d6_2020-2022
8,practices,0.007135791546578746,d6_2020-2022
8,culturally,0.0066629103964730395,d6_2020-2022
8,critical,0.005972977048808398,d6_2020-2022
8,teachers,0.0053865911316199255,d6_2020-2022
8,teaching,0.005222024156546289,d6_2020-2022
8,reading,0.004859169910006104,d6_2020-2022
8,education,0.004809737659487256,d6_2020-2022
8,cultural,0.0047557906571719395,d6_2020-2022
8,instruction,0.004731653145156179,d6_2020-2022
8,rukai,0.00455247547449028,d6_2020-2022
8,science,0.004452657879059697,d6_2020-2022
8,learning,0.004434023268675233,d6_2020-2022
8,indigenous,0.004055249991715123,d6_2020-2022
8,school,0.004036078059653963,d6_2020-2022
8,teacher,0.0039255363655610115,d6_2020-2022
8,study,0.0037077940802279865,d6_2020-2022
8,knowledge,0.003602710291406951,d6_2020-2022
8,classroom,0.0035659611612941186,d6_2020-2022
8,researchers,0.003523396196169033,d6_2020-2022
8,student,0.003335139545295589,d6_2020-2022
8,informed,0.0031294297098359986,d6_2020-2022
8,story,0.003095011040317785,d6_2020-2022
8,studies,0.003089355357614953,d6_2020-2022
8,data,0.0028901679681220785,d6_2020-2022
8,english,0.0028534897714033083,d6_2020-2022
9,reading,0.02584369937503844,d6_2020-2022
9,students,0.015836716309871143,d6_2020-2022
9,language,0.0130217548134176,d6_2020-2022
9,literacy,0.009108940537525539,d6_2020-2022
9,motivation,0.007558263209110262,d6_2020-2022
9,research,0.007395298264377623,d6_2020-2022
9,children,0.00666975310011135,d6_2020-2022
9,social,0.006626412396090182,d6_2020-2022
9,english,0.005592118726881861,d6_2020-2022
9,practices,0.0051703201816203906,d6_2020-2022
9,study,0.005139097986795049,d6_2020-2022
9,teachers,0.004980408152736642,d6_2020-2022
9,school,0.0045974168578818385,d6_2020-2022
9,assessment,0.004311331983226602,d6_2020-2022
9,bilingual,0.004097874307123624,d6_2020-2022
9,emergent,0.003796939981282873,d6_2020-2022
9,spanish,0.0036603998908875945,d6_2020-2022
9,read,0.0034918556914466333,d6_2020-2022
9,knowledge,0.0033808085919743444,d6_2020-2022
9,global,0.0032413021148968834,d6_2020-2022
9,education,0.003224468224821715,d6_2020-2022
9,bilinguals,0.0030977102856286354,d6_2020-2022
9,based,0.0028736265216185637,d6_2020-2022
9,critical,0.002786291225155589,d6_2020-2022
9,teacher,0.002778799893986199,d6_2020-2022
9,data,0.0027217408645230272,d6_2020-2022
9,journal,0.0027212692355202757,d6_2020-2022
9,learning,0.002683556512230689,d6_2020-2022
9,self,0.0026453730533695947,d6_2020-2022
9,cultural,0.002634725559368541,d6_2020-2022
10,black,0.02321981786336202,d6_2020-2022
10,children,0.009664411289489657,d6_2020-2022
10,students,0.009429633206429646,d6_2020-2022
10,literacy,0.00856114919996084,d6_2020-2022
10,critical,0.00715484390797785,d6_2020-2022
10,school,0.006317603712203594,d6_2020-2022
10,people,0.005584838886046125,d6_2020-2022
10,research,0.005458477984821108,d6_2020-2022
10,white,0.005325196038940412,d6_2020-2022
10,education,0.004760567887824222,d6_2020-2022
10,social,0.004753913322784167,d6_2020-2022
10,teachers,0.004089762666699509,d6_2020-2022
10,racism,0.003864803336395237,d6_2020-2022
10,racial,0.0037188882417162335,d6_2020-2022
10,classroom,0.0036922249109885394,d6_2020-2022
10,girls,0.003664344143784661,d6_2020-2022
10,practices,0.0036114642093926295,d6_2020-2022
10,race,0.0035496168400750445,d6_2020-2022
10,writing,0.003326106759220525,d6_2020-2022
10,teaching,0.003317556905358661,d6_2020-2022
10,blackness,0.0032468220278863546,d6_2020-2022
10,language,0.003236327804475253,d6_2020-2022
10,african,0.0032223806480213084,d6_2020-2022
10,anti,0.0031904918465843844,d6_2020-2022
10,teacher,0.002773856763659091,d6_2020-2022
10,justice,0.0027477658668815875,d6_2020-2022
10,puerto,0.0026812000830866924,d6_2020-2022
10,english,0.002674683179611232,d6_2020-2022
10,literacies,0.0026161486751606444,d6_2020-2022
10,analysis,0.0025143318248992495,d6_2020-2022
11,literacy,0.0194354515437633,d6_2020-2022
11,students,0.014697615072243677,d6_2020-2022
11,teacher,0.011672130392077701,d6_2020-2022
11,research,0.00991183053224863,d6_2020-2022
11,education,0.00978763875390672,d6_2020-2022
11,teachers,0.00941519530115207,d6_2020-2022
11,teaching,0.008271661461045942,d6_2020-2022
11,practice,0.006748624359774962,d6_2020-2022
11,practices,0.006317705649772644,d6_2020-2022
11,school,0.0062309665599829134,d6_2020-2022
11,coaching,0.005478836063009917,d6_2020-2022
11,race,0.005441459685436007,d6_2020-2022
11,pts,0.005121763639375695,d6_2020-2022
11,learning,0.004778102544128548,d6_2020-2022
11,critical,0.0045513931831969445,d6_2020-2022
11,language,0.004219208572582597,d6_2020-2022
11,based,0.004192677894029972,d6_2020-2022
11,student,0.004183003527499439,d6_2020-2022
11,analysis,0.0040059346894581694,d6_2020-2022
11,white,0.003816576167580803,d6_2020-2022
11,racial,0.0033885848617098437,d6_2020-2022
11,english,0.0032172415075809218,d6_2020-2022
11,university,0.003185573077427225,d6_2020-2022
11,reading,0.003108227204296362,d6_2020-2022
11,community,0.0029783284793853575,d6_2020-2022
11,curriculum,0.0029668077791630675,d6_2020-2022
11,biliteracy,0.0028344015448430434,d6_2020-2022
11,study,0.002745038996087837,d6_2020-2022
11,development,0.0027312859365819244,d6_2020-2022
11,mentoring,0.0027131171199747755,d6_2020-2022
12,students,0.02082350071742764,d6_2020-2022
12,writing,0.01567848950752115,d6_2020-2022
12,language,0.015533335450015753,d6_2020-2022
12,literacy,0.014412548491683837,d6_2020-2022
12,reading,0.011755545495162188,d6_2020-2022
12,english,0.00847604095743211,d6_2020-2022
12,education,0.007718889238549269,d6_2020-2022
12,translanguaging,0.007444842786691723,d6_2020-2022
12,research,0.006746990008823051,d6_2020-2022
12,languages,0.006037587281114621,d6_2020-2022
12,school,0.00580096778335135,d6_2020-2022
12,teacher,0.005645600188666742,d6_2020-2022
12,instruction,0.005159331613799337,d6_2020-2022
12,classroom,0.005081148338076665,d6_2020-2022
12,student,0.004484696266715376,d6_2020-2022
12,linguistic,0.004224579612478529,d6_2020-2022
12,learning,0.004195744999016889,d6_2020-2022
12,practices,0.004172207187581296,d6_2020-2022
12,children,0.004167558408038048,d6_2020-2022
12,teachers,0.004097462468498689,d6_2020-2022
12,bilingual,0.004091311719710144,d6_2020-2022
12,multilingual,0.004030190445423958,d6_2020-2022
12,study,0.0038857423843558607,d6_2020-2022
12,class,0.0037607809912683244,d6_2020-2022
12,disciplinary,0.003724761307423299,d6_2020-2022
12,spanish,0.003570463055440129,d6_2020-2022
12,classrooms,0.0035683060361190455,d6_2020-2022
12,adult,0.0035057033233122075,d6_2020-2022
12,journal,0.0034892336826953456,d6_2020-2022
12,program,0.0033171008501785425,d6_2020-2022
