topic,term,beta,decade
10,factors,0.0031561424844384887,d2_1980-1989
10,school,0.003094374630518814,d2_1980-1989
10,educational,0.0030888840835050085,d2_1980-1989
10,analysis,0.0030098965784091827,d2_1980-1989
10,read,0.0029845806003870566,d2_1980-1989
10,questions,0.0027533832728536983,d2_1980-1989
10,effects,0.0026296994643900044,d2_1980-1989
10,national,0.002548226097062053,d2_1980-1989
10,test,0.0024805751977929028,d2_1980-1989
10,university,0.0023380237323426716,d2_1980-1989
10,advance,0.0023158903420365026,d2_1980-1989
10,social,0.0022749043390708082,d2_1980-1989
11,reading,0.027321001826362074,d2_1980-1989
11,readers,0.021459038573821896,d2_1980-1989
11,word,0.014761786771080478,d2_1980-1989
11,grade,0.013145294317519679,d2_1980-1989
11,level,0.00971621418052471,d2_1980-1989
11,words,0.009406111012686002,d2_1980-1989
11,poor,0.00927740464484106,d2_1980-1989
11,context,0.0063330580169626395,d2_1980-1989
11,comprehension,0.00631057309438316,d2_1980-1989
11,children,0.005871285840625112,d2_1980-1989
11,sentence,0.0055479905996059535,d2_1980-1989
11,differences,0.005535120436934258,d2_1980-1989
11,ability,0.005399930594323613,d2_1980-1989
11,errors,0.00524361335123543,d2_1980-1989
11,difficulty,0.005008332649489651,d2_1980-1989
11,passage,0.004753308273312795,d2_1980-1989
11,recognition,0.004734475065183994,d2_1980-1989
11,read,0.004718120599328257,d2_1980-1989
11,mean,0.004704225192589708,d2_1980-1989
11,subjects,0.004510983322356464,d2_1980-1989
11,rate,0.004466422015790968,d2_1980-1989
11,condition,0.004437455040159812,d2_1980-1989
11,task,0.004325261960640232,d2_1980-1989
11,study,0.0040731837197552296,d2_1980-1989
11,scores,0.004045780023781992,d2_1980-1989
11,results,0.004008365590746521,d2_1980-1989
11,data,0.003914872274539579,d2_1980-1989
11,test,0.0038256272343855265,d2_1980-1989
11,error,0.0037826734875365006,d2_1980-1989
11,research,0.003731833103578969,d2_1980-1989
12,story,0.037574713419141766,d2_1980-1989
12,stories,0.017013844832269823,d2_1980-1989
12,children,0.01213793718042849,d2_1980-1989
12,text,0.011609435690334425,d2_1980-1989
12,language,0.008112194181792952,d2_1980-1989
12,writing,0.0072282067148388505,d2_1980-1989
12,comprehension,0.006080470140292434,d2_1980-1989
12,structure,0.005964177645963287,d2_1980-1989
12,reading,0.005744304011055247,d2_1980-1989
12,study,0.005400598785539531,d2_1980-1989
12,written,0.004815292729292576,d2_1980-1989
12,subjects,0.004679525971621416,d2_1980-1989
12,discourse,0.004475062075128493,d2_1980-1989
12,analysis,0.0044253253007125,d2_1980-1989
12,retelling,0.003980381237847789,d2_1980-1989
12,reader,0.0037019429618197915,d2_1980-1989
12,read,0.003610272404508701,d2_1980-1989
12,research,0.003533277199318063,d2_1980-1989
12,readers,0.0035308806623320786,d2_1980-1989
12,grade,0.0031455872098047318,d2_1980-1989
12,level,0.0029947667803959634,d2_1980-1989
12,categories,0.002973412089625713,d2_1980-1989
12,elements,0.0029327034261870397,d2_1980-1989
12,cohesive,0.002932233062168391,d2_1980-1989
12,cohesion,0.002895477125109189,d2_1980-1989
12,texts,0.0028093976830315414,d2_1980-1989
12,knowledge,0.002731046028167468,d2_1980-1989
12,narrative,0.0027202311472047723,d2_1980-1989
12,original,0.0026221821558024853,d2_1980-1989
12,information,0.0025752958600881596,d2_1980-1989
